Código IBGE do Município;Sigla da Unidade da Federação;População residente, Homens, Rural, 0 a 4 anos;População residente, Homens, Rural, 5 a 9 anos;População residente, Homens, Rural, 10 a 14 anos;População residente, Homens, Rural, 15 a 19 anos;População residente, Homens, Rural, 20 a 24 anos;População residente, Homens, Rural, 25 a 29 anos;População residente, Homens, Rural, 30 a 39 anos;População residente, Homens, Rural, 40 a 49 anos;População residente, Homens, Rural, 50 a 59 anos;População residente, Homens, Rural, 60 a 69 anos;População residente, Homens, Rural, 70 anos ou mais;População residente, Homens, Urbana, 0 a 4 anos;População residente, Homens, Urbana, 5 a 9 anos;População residente, Homens, Urbana, 10 a 14 anos;População residente, Homens, Urbana, 15 a 19 anos;População residente, Homens, Urbana, 20 a 24 anos;População residente, Homens, Urbana, 25 a 29 anos;População residente, Homens, Urbana, 30 a 39 anos;População residente, Homens, Urbana, 40 a 49 anos;População residente, Homens, Urbana, 50 a 59 anos;População residente, Homens, Urbana, 60 a 69 anos;População residente, Homens, Urbana, 70 anos ou mais;População residente, Mulheres, Rural, 0 a 4 anos;População residente, Mulheres, Rural, 5 a 9 anos;População residente, Mulheres, Rural, 10 a 14 anos;População residente, Mulheres, Rural, 15 a 19 anos;População residente, Mulheres, Rural, 20 a 24 anos;População residente, Mulheres, Rural, 25 a 29 anos;População residente, Mulheres, Rural, 30 a 39 anos;População residente, Mulheres, Rural, 40 a 49 anos;População residente, Mulheres, Rural, 50 a 59 anos;População residente, Mulheres, Rural, 60 a 69 anos;População residente, Mulheres, Rural, 70 anos ou mais;População residente, Mulheres, Urbana, 0 a 4 anos;População residente, Mulheres, Urbana, 5 a 9 anos;População residente, Mulheres, Urbana, 10 a 14 anos;População residente, Mulheres, Urbana, 15 a 19 anos;População residente, Mulheres, Urbana, 20 a 24 anos;População residente, Mulheres, Urbana, 25 a 29 anos;População residente, Mulheres, Urbana, 30 a 39 anos;População residente, Mulheres, Urbana, 40 a 49 anos;População residente, Mulheres, Urbana, 50 a 59 anos;População residente, Mulheres, Urbana, 60 a 69 anos;População residente, Mulheres, Urbana, 70 anos ou mais;Total Homens;Total Mulheres;Total
410790;PR;0,002370471;0,004063664;0,007111412;0,003725025;0,009143244;0,005756857;0,011852354;0,008804605;0,010836438;0,008804605;0,009820522;0,061970877;0,065018625;0,072130037;0,078564172;0,083305113;0,08161192;0,133762276;0,128005418;0,103962072;0,057907213;0,051473078;0,003386387;0,00507958;0,003725025;0,004740941;0,003725025;0,00507958;0,009820522;0,007788689;0,015916018;0,007111412;0,006772773;0,053843549;0,057229936;0,065695902;0,083305113;0,086014223;0,077548256;0,143921436;0,147307823;0,101252963;0,069759567;0,049441246;2953;2978;5931
410800;PR;0,003165113;0,002813434;0,005275189;0,004044312;0,003868472;0,002461755;0,012836293;0,012308774;0,010374538;0,002989274;0,001758396;0,059785476;0,072973448;0,090909091;0,083172147;0,080710392;0,077369439;0,139968349;0,13451732;0,094601723;0,064005627;0,040091437;0,00474767;0,006154387;0,00457183;0,008264463;0,004044312;0,000879198;0,008616142;0,009143661;0,007912784;0,001934236;0,001055038;0,060840513;0,058906277;0,07684192;0,081413751;0,079127835;0,07684192;0,143485142;0,136099877;0,088974855;0,053631088;0,059609636;5687;5534;11221
410810;PR;0,004654771;0,004654771;0,006206362;0,004654771;0,011636928;0,008533747;0,008533747;0,011636928;0,011636928;0,010861133;0,007757952;0,072148953;0,063615206;0,070597362;0,079906905;0,069045772;0,058184639;0,133436773;0,145073701;0,093871218;0,065166796;0,058184639;0,006206362;#VALUE!;0,009309542;0,010085337;0,005430566;0,010085337;0,010085337;0,015515904;0,008533747;0,005430566;#VALUE!;0,045771916;0,067494182;0,069821567;0,06128782;0,069045772;0,06128782;0,140418929;0,138867339;0,099301784;0,072924748;0,066718386;1289;1255;2544
410820;PR;0,013742072;0,021141649;0,03012685;0,027219873;0,023255814;0,01294926;0,039640592;0,063689218;0,053646934;0,032505285;0,03858351;0,035676533;0,03461945;0,048890063;0,058668076;0,047040169;0,054968288;0,083245243;0,104651163;0,071881607;0,051004228;0,052854123;0,014270613;0,013213531;0,025634249;0,022727273;0,01717759;0,015591966;0,044661734;0,055761099;0,048890063;0,03012685;0,03461945;0,028805497;0,039640592;0,03858351;0,055232558;0,054704017;0,04730444;0,094344609;0,108350951;0,088002114;0,069238901;0,046247357;3784;3758;7542
410830;PR;0,000426666;0,001062639;0,00053132;0,000925784;0,000732577;0,000362263;0,001384651;0,001682512;0,000450817;0,000885533;0,000515219;0,079601349;0,084568383;0,10014571;0,098012381;0,08745039;0,08178298;0,156529999;0,134464132;0,092135664;0,049324177;0,027024851;0,000507169;0,000740627;0,000660124;0,000780879;0,000555471;0,000410565;0,001014338;0,001529557;0,001022388;0,000635974;0,000297861;0,079585249;0,081638075;0,096007857;0,098970367;0,094212641;0,092111513;0,176816751;0,150282968;0,099469485;0,05073298;0,033609995;124219;131870;256089
410832;PR;0,019236736;0,027614024;0,023580515;0,039404282;0,022029165;0,019236736;0,039404282;0,052125349;0,04591995;0,037852932;0,027614024;0,04964319;0,051194539;0,058641018;0,065156686;0,043127521;0,039404282;0,076016134;0,09432206;0,058641018;0,059571827;0,050263729;0,019236736;0,022649705;0,022649705;0,027614024;0,012721067;0,020788086;0,04809184;0,043127521;0,050884269;0,036301582;0,019236736;0,044989141;0,04623022;0,055228048;0,060502637;0,051504809;0,039404282;0,079118833;0,09432206;0,080670183;0,058330748;0,057089668;3223;3193;6416
410840;PR;0,009009934;0,011217496;0,014400493;0,012115923;0,011756552;0,010986472;0,023436096;0,026105706;0,022512;0,012449624;0,008085838;0,063454578;0,058320713;0,072746875;0,078881844;0,086479965;0,080139641;0,12868034;0,114664887;0,077418692;0,047796288;0,029340042;0,008368201;0,008830249;0,013835768;0,010601432;0,008188516;0,005903945;0,016736402;0,021998614;0,018661601;0,012321277;0,007495444;0,056036142;0,061426701;0,069846241;0,084246734;0,087327053;0,082886259;0,135354365;0,129373412;0,089919655;0,051954719;0,045075339;38957;39985;78942
410845;PR;0,021965748;0,024944155;0,033507074;0,028294862;0,017498138;0,019731943;0,037602383;0,034996277;0,035368578;0,026805659;0,00930752;0,057334326;0,075949367;0,084139985;0,080044676;0,05435592;0,053611318;0,098287416;0,08637379;0,050632911;0,039836188;0,029411765;0,017498138;0,023454952;0,020848846;0,026061057;0,022338049;0,010424423;0,040208488;0,032762472;0,036113179;0,024944155;0,011169025;0,064780343;0,084139985;0,0908414;0,079672375;0,055100521;0,064035741;0,105733433;0,088235294;0,061801936;0,029784066;0,028294862;2686;2735;5421
410850;PR;0,018553414;0,033628062;0,044354254;0,033338165;0,023046818;0,017973619;0,044209306;0,036961879;0,025076098;0,016814031;0,016814031;0,061458182;0,073778809;0,079866647;0,066386433;0,061458182;0,053051167;0,09552109;0,088273663;0,057834469;0,033338165;0,018263516;0,026815481;0,028264966;0,030294246;0,033193216;0,02290187;0,024641252;0,039860849;0,026670532;0,018843311;0,016234237;0,015654443;0,052906218;0,068270764;0,081461081;0,067256124;0,057544572;0,045078997;0,108566459;0,091752428;0,061893028;0,039136107;0,024351355;6899;6772;13671
410855;PR;0,03409759;0,032333921;0,052322163;0,048794827;0,029982363;0,018224574;0,082304527;0,094062316;0,083480306;0,046443269;0,035273369;0,029394474;0,042328042;0,025867137;0,038800705;0,018812463;0,030570253;0,055261611;0,060552616;0,04526749;0,057613169;0,038212816;0,028218695;0,034685479;0,03409759;0,04526749;0,024691358;0,032921811;0,072310406;0,094062316;0,062904174;0,034685479;0,030570253;0,024103469;0,029982363;0,052322163;0,038800705;0,026455026;0,027630805;0,062316285;0,058201058;0,05643739;0,052910053;0,038212816;1701;1636;3337
410860;PR;0,007067895;0,011494253;0,013850218;0,009566645;0,007996002;0,013350468;0,015349468;0,017776826;0,019347469;0,011208681;0,011351467;0,061397872;0,062611551;0,073106304;0,081602056;0,073391875;0,065538659;0,129792247;0,126079817;0,084957521;0,062468766;0,040693939;0,00771043;0,014207182;0,01192261;0,008281573;0,009423859;0,011208681;0,01292211;0,022988506;0,01613479;0,009138288;0,007424859;0,05561505;0,06132648;0,077746841;0,078103805;0,079031913;0,070250589;0,141643464;0,138930535;0,105947026;0,067609053;0,064253587;14007;15013;29020
410865;PR;0,058883508;0,08462911;0,094315575;0,069334693;0,052510834;0,053785368;0,102982411;0,098139179;0,081825134;0,048177415;0,027529952;0,018608208;0,021667092;0,022176905;0,035941881;0,014529697;0,022431812;0,020647464;0,032118277;0,014019883;0,016823859;0,008921744;0,058628601;0,068060158;0,095080296;0,068315065;0,04358909;0,060922763;0,080805506;0,097374458;0,071119042;0,030588835;0,018098394;0,017843487;0,023196533;0,017333673;0,024216161;0,026765231;0,012490441;0,037471323;0,022686719;0,015549324;0,01427479;0,008157023;3923;3580;7503
410870;PR;0,026004728;0,021572104;0,045803783;0,053486998;0,046690307;0,029846336;0,069739953;0,069739953;0,049940898;0,033096927;0,024822695;0,021276596;0,038120567;0,046690307;0,063238771;0,040780142;0,031323877;0,071217494;0,073286052;0,060874704;0,040484634;0,041962175;0,031028369;0,030141844;0,05644208;0,045803783;0,030732861;0,024231678;0,060874704;0,061170213;0,049940898;0,02570922;0,015661939;0,028959811;0,035756501;0,043144208;0,043144208;0,033096927;0,03427896;0,071808511;0,078605201;0,066193853;0,0393026;0,05141844;3384;3240;6624
410880;PR;0,004889812;0,006698372;0,006698372;0,006363454;0,004755844;0,003550137;0,010181526;0,011320249;0,015205305;0,006966307;0,011119298;0,075222721;0,068122446;0,082523947;0,085739165;0,080916337;0,077567151;0,126934155;0,131087146;0,075892558;0,058811709;0,049433988;0,002545381;0,004822828;0,005358698;0,005827584;0,004286958;0,003081251;0,011789135;0,011320249;0,010717396;0,01259294;0,004019023;0,076629379;0,076696363;0,085605198;0,075423672;0,090762945;0,089490254;0,140531851;0,136646795;0,087145824;0,063634537;0,057472034;14929;15771;30700
410890;PR;0,020927238;0,01674179;0,019639408;0,010946555;0,02189311;0,022537025;0,02704443;0,026078558;0,022858983;0,009980683;0,011268513;0,061171925;0,050869285;0,065357373;0,08113329;0,062459755;0,062137798;0,111397296;0,120090148;0,076303928;0,051835158;0,047327753;0,018351578;0,015132003;0,017385705;0,022215068;0,014810045;0,01802962;0,019639408;0,032517708;0,017707663;0,006761108;0,00643915;0,047005795;0,059562138;0,06567933;0,075016098;0,072762395;0,052479073;0,126207341;0,106889891;0,08499678;0,064069543;0,0515132;3106;3091;6197
410895;PR;0,042914172;0,051147705;0,068113772;0,073602794;0,065369261;0,062125749;0,094810379;0,115768463;0,068612774;0,045409182;0,031686627;0,023952096;0,020958084;0,030938124;0,025199601;0,0249501;0,023702595;0,042664671;0,03493014;0,025948104;0,016966068;0,010229541;0,053642715;0,058383234;0,070858283;0,073103792;0,051896208;0,044161677;0,101297405;0,095808383;0,072105788;0,03742515;0,035429142;0,024451098;0,016716567;0,02994012;0,034181637;0,023203593;0,0249501;0,03992016;0,032934132;0,021706587;0,018962076;0,00998004;4008;3892;7900
410900;PR;0,015511892;0,018097208;0,027404343;0,016546019;0,014994829;0,02016546;0,0336091;0,053257497;0,029989659;0,027921406;0,012926577;0,048086867;0,051706308;0,064115822;0,079627715;0,071354705;0,054808687;0,101344364;0,098759049;0,073940021;0,048086867;0,037745605;0,015511892;0,019131334;0,019648397;0,023267839;0,011375388;0,010858325;0,032574974;0,04705274;0,028438469;0,022750776;0,012409514;0,064115822;0,04033092;0,07549121;0,07549121;0,072905895;0,054808687;0,107549121;0,108066184;0,081695967;0,044467425;0,044467425;1934;1958;3892
410910;PR;0,023788546;0,028193833;0,050220264;0,053744493;0,025550661;0,022907489;0,076651982;0,05814978;0,043171806;0,02907489;0,027312775;0,02907489;0,029955947;0,055506608;0,049339207;0,065198238;0,045814978;0,065198238;0,076651982;0,053744493;0,04845815;0,042290749;0,011453744;0,018502203;0,045814978;0,04845815;0,022907489;0,030837004;0,056387665;0,051982379;0,049339207;0,021145374;0,031718062;0,047577093;0,037885463;0,033480176;0,047577093;0,046696035;0,045814978;0,073127753;0,092511013;0,060792952;0,029955947;0,051101322;1135;1084;2219
410920;PR;0,014763015;0,015928516;0,023698524;0,024864025;0,012432012;0,01048951;0,021756022;0,040792541;0,020590521;0,01048951;0,012432012;0,04972805;0,045066045;0,065268065;0,073815074;0,079254079;0,062548563;0,115773116;0,097513598;0,078477078;0,068376068;0,055944056;0,012820513;0,017482517;0,016705517;0,016317016;0,004662005;0,01048951;0,038073038;0,037684538;0,012043512;0,017482517;0,007770008;0,044289044;0,058663559;0,071095571;0,07964258;0,067599068;0,059052059;0,111888112;0,11033411;0,095571096;0,06993007;0,071484071;2574;2654;5228
410930;PR;0,033044197;0,042269035;0,046124191;0,046124191;0,030565882;0,028087567;0,062646289;0,068704392;0,062783974;0,045711139;0,024094727;0,029051356;0,03579788;0,048051769;0,058102712;0,038964615;0,03979072;0,071595759;0,067878287;0,050117032;0,040203773;0,030290514;0,0251962;0,035247143;0,045160402;0,045298086;0,022993253;0,026435357;0,059892606;0,072559548;0,051631557;0,034283354;0,024232411;0,039102299;0,043508192;0,050667768;0,052457662;0,04309514;0,047638717;0,077378494;0,072421864;0,061407132;0,039102299;0,038000826;7263;7319;14582
410940;PR;0,007249655;0,008472193;0,009865888;0,009181266;0,005012409;0,00694402;0,014132548;0,011773048;0,009046787;0,006357201;0,003936575;0,07150629;0,076897686;0,091580376;0,090174456;0,082778097;0,075186132;0,138073523;0,121104686;0,083474944;0,047947969;0,029304253;0,006332751;0,00757974;0,009694732;0,008239911;0,005660354;0,005770383;0,013973618;0,01089282;0,006870668;0,005868186;0,002371725;0,068841156;0,075125005;0,088524029;0,088377324;0,082460237;0,078719268;0,146998056;0,138000171;0,098206536;0,056444613;0,040698314;81797;85531;167328
410950;PR;0,048622754;0,056287425;0,074011976;0,073293413;0,05988024;0,048143713;0,097005988;0,079760479;0,063473054;0,046467066;0,034491018;0,026107784;0,034011976;0,037365269;0,028263473;0,016766467;0,024670659;0,046706587;0,036167665;0,031616766;0,022994012;0,013892216;0,051736527;0,049580838;0,06251497;0,056287425;0,040718563;0,042634731;0,085988024;0,062275449;0,048622754;0,030419162;0,030419162;0,019401198;0,033293413;0,039041916;0,025868263;0,025868263;0,028742515;0,042634731;0,039281437;0,030658683;0,024431138;0,014371257;4175;3694;7869
410960;PR;0,0072618;0,00832603;0,009265056;0,014273194;0,009953675;0,008826844;0,014022787;0,014774008;0,013146363;0,005821961;0,004757731;0,070739952;0,078064355;0,091022912;0,080568424;0,06341555;0,062413923;0,126392888;0,115061976;0,095968449;0,068048078;0,037874045;0,006447978;0,007011394;0,012269939;0,01051709;0,006447978;0,00651058;0,014398397;0,01195693;0,009891073;0,005947164;0,004256917;0,068361087;0,073870039;0,082509077;0,081069238;0,065982221;0,067171654;0,133592087;0,126893702;0,107424565;0,065731814;0,040878928;15974;16120;32094
410965;PR;0,054333765;0,059508409;0,080206986;0,073415265;0,044307891;0,037192755;0,102199224;0,093143596;0,07373868;0,043984476;0,022962484;0,025549806;0,031047865;0,03622251;0,029107374;0,021668823;0,02393273;0,048188875;0,043337646;0,02457956;0,014553687;0,016817594;0,039456662;0,053363519;0,064036223;0,054980595;0,042690815;0,047865459;0,088615783;0,078266494;0,069210867;0,038809832;0,021021992;0,023609314;0,029107374;0,035252264;0,033635188;0,024256145;0,028460543;0,052069858;0,037839586;0,032988357;0,01228978;0,018111255;3092;2863;5955
410970;PR;0,016926903;0,015476026;0,017617797;0,016374188;0,011745198;0,013748791;0,029155728;0,029846622;0,032886555;0,015821473;0,011192483;0,057620561;0,064736769;0,073096587;0,075307448;0,068191239;0,067362167;0,115932016;0,10619041;0,06694763;0,050918889;0,042904518;0,008497996;0,013679702;0,020450463;0,015614205;0,013748791;0,011814288;0,028810281;0,018930496;0,024595827;0,014923311;0,007254387;0,064322233;0,061696836;0,065427663;0,068329418;0,065634932;0,06812215;0,115724748;0,114826586;0,081110958;0,056169684;0,046773525;14474;14278;28752
410975;PR;0,011528327;0,012187088;0,020421607;0,022068511;0,01284585;0,01284585;0,023386034;0,027338603;0,02602108;0,020750988;0,006258235;0,058300395;0,068181818;0,083662714;0,097167325;0,069828722;0,049736495;0,118906456;0,109683794;0,063899868;0,041172596;0,043807642;0,011198946;0,014163373;0,0171278;0,018115942;0,014163373;0,008234519;0,0256917;0,027997365;0,025032938;0,010540184;0,002305665;0,059288538;0,078722003;0,081027668;0,080039526;0,06455863;0,061594203;0,132411067;0,098484848;0,065217391;0,063241107;0,038537549;3036;3029;6065
410980;PR;0,00405342;0,002005376;0,004437428;0,006528139;0,004736101;0,002176046;0,007296156;0,005120109;0,008234842;0,003968085;0,003882749;0,064897384;0,071724197;0,080556385;0,080129709;0,079617699;0,078380339;0,147587149;0,132781499;0,101676836;0,064513376;0,045696975;0,003840082;0,003626744;0,003669412;0,000938687;0,00529078;0,005120109;0,005973461;0,006613474;0,007509494;0,001194692;0,002048044;0,062251995;0,070870845;0,08047105;0,085719162;0,079745701;0,082220421;0,159491402;0,144259078;0,114391774;0,070742843;0,060502624;23437;24761;48198
410990;PR;0,020183898;0,015474322;0,032742767;0,034761157;0,02556627;0,013455932;0,030724378;0,040592061;0,039246468;0,040367795;0,017492711;0,035882485;0,056066383;0,063691411;0,0592061;0,051356806;0,053599462;0,105404799;0,092397399;0,069522314;0,04866562;0,053599462;0,017716977;0,019286836;0,025790536;0,02108096;0,018614039;0,011213277;0,036779547;0,044853106;0,031397174;0,030500112;0,015698587;0,047992824;0,046198699;0,058084772;0,057860507;0,054496524;0,051805338;0,100919489;0,098452568;0,084996636;0,054945055;0,053823727;4459;4381;8840
411000;PR;0,011477046;0,00998004;0,006986028;0,013972056;0,006487026;0,013473054;0,012974052;0,015469062;0,015469062;0,00748503;0,003992016;0,055888224;0,053892216;0,085329341;0,083333333;0,089321357;0,05988024;0,139720559;0,116267465;0,090818363;0,063872255;0,043912176;0,008982036;0,006487026;0,010479042;0,00499002;0,005988024;0,009481038;0,019461078;0,01247505;0,010479042;0,00249501;0,001497006;0,055389222;0,052894212;0,06237525;0,090818363;0,077345309;0,06237525;0,139720559;0,132235529;0,100299401;0,072355289;0,048902196;2004;1979;3983
411005;PR;0,01938326;0,016740088;0,046696035;0,02907489;0,025550661;0,014096916;0,056387665;0,064317181;0,040528634;0,036123348;0,027312775;0,045814978;0,047577093;0,047577093;0,059030837;0,044052863;0,068722467;0,081057269;0,083700441;0,054625551;0,049339207;0,042290749;0,014096916;0,024669604;0,023788546;0,022907489;0,021145374;0,021145374;0,047577093;0,05814978;0,037885463;0,02907489;0,022026432;0,041409692;0,045814978;0,068722467;0,051982379;0,057268722;0,043171806;0,09339207;0,072246696;0,072246696;0,053744493;0,044933921;1135;1098;2233
411007;PR;0,031141267;0,030619346;0,045059151;0,036012526;0,022094642;0,03131524;0,046624913;0,048190675;0,039318024;0,036360473;0,020006959;0,049234516;0,05967293;0,064370216;0,060716771;0,05184412;0,042623521;0,105601949;0,070807237;0,053583855;0,029575505;0,025226166;0,029575505;0,036534447;0,027835769;0,028183716;0,033402923;0,022964509;0,051322199;0,042449548;0,03375087;0,026096033;0,014439805;0,057411273;0,051496173;0,07585247;0,05967293;0,044189283;0,049582463;0,100730689;0,066979819;0,049930411;0,028183716;0,030967293;5748;5527;11275
411010;PR;0,02112725;0,03155188;0,039405101;0,035165752;0,02703454;0,027451525;0,054208076;0,056709987;0,039822086;0,026409062;0,018138856;0,048717771;0,061991799;0,060949336;0,061018834;0,060254361;0,057960942;0,101952881;0,074779345;0,050733199;0,02703454;0,017582876;0,026131072;0,030370422;0,029049969;0,03210786;0,027660018;0,026965043;0,050663701;0,054416568;0,033011328;0,027729516;0,019320314;0,050663701;0,059559386;0,063590243;0,060879839;0,051706164;0,054972548;0,102091876;0,072624922;0,054416568;0,025714087;0,023907151;14389;14066;28455
411020;PR;0,043004996;0,040328337;0,047466096;0,048358315;0,030513919;0,024446824;0,076195575;0,05442541;0,038365453;0,030513919;0,011777302;0,050321199;0,057280514;0,066738044;0,061384725;0,041934333;0,043897216;0,072626695;0,068700928;0,052462527;0,020521056;0,018736617;0,030335475;0,047822984;0,048536759;0,04318344;0,023733048;0,024089936;0,056566738;0,046930764;0,030513919;0,021234832;0,012669522;0,056031406;0,051213419;0,062812277;0,054068522;0,047287652;0,041399001;0,090471092;0,062990721;0,048536759;0,028194147;0,024089936;5604;5339;10943
411030;PR;0,008507853;0,004581152;0,005890052;0,009162304;0,002617801;#VALUE!;0,015706806;0,018324607;0,010471204;#VALUE!;0,005235602;0,04908377;0,067408377;0,096858639;0,096858639;0,070680628;0,058900524;0,139397906;0,118455497;0,081151832;0,080497382;0,060209424;0,003272251;0,006544503;0,003926702;0,003272251;0,011780105;0,001963351;0,015052356;0,015052356;0,003272251;#VALUE!;0,004581152;0,04908377;0,053664921;0,081151832;0,084424084;0,054319372;0,068717277;0,136125654;0,128272251;0,096858639;0,068717277;0,065445026;1528;1460;2988
411040;PR;0,013717421;0,018747142;0,021947874;0,035665295;0,022405121;0,012802926;0,021490626;0,04526749;0,041152263;0,030635574;0,018289895;0,058984911;0,047096479;0,059442158;0,0521262;0,062185642;0,048925469;0,109739369;0,092821216;0,087334248;0,049382716;0,049839963;0,007773205;0,013260174;0,028349337;0,018289895;0,012345679;0,012802926;0,037037037;0,042981253;0,032464563;0,021490626;0,018289895;0,049382716;0,046181984;0,046181984;0,0521262;0,055326932;0,0521262;0,109739369;0,109282122;0,083219021;0,058984911;0,058070416;2187;2112;4299
411050;PR;0,048990175;0,055540393;0,066730349;0,074372271;0,060862445;0,051855895;0,104257642;0,085562227;0,061135371;0,03643559;0,024426856;0,027701965;0,034252183;0,037936681;0,02415393;0,021561135;0,030431223;0,049945415;0,042712882;0,029612445;0,017740175;0,013782751;0,051992358;0,05444869;0,064819869;0,054312227;0,057041485;0,047898472;0,079830786;0,076828603;0,050354803;0,032478166;0,02319869;0,02319869;0,022652838;0,032614629;0,037117904;0,026473799;0,031522926;0,059497817;0,037117904;0,032068777;0,018968341;0,016375546;7328;6821;14149
411060;PR;0,011631052;0,012172031;0,025831755;0,01609413;0,0129835;0,010278604;0,027725183;0,037868542;0,027048959;0,020016229;0,022044901;0,048688126;0,054774141;0,060724912;0,076413308;0,068028131;0,059642954;0,104273735;0,100486881;0,084122261;0,056532324;0,062618339;0,009737625;0,011225318;0,014606438;0,021639167;0,010954828;0,010278604;0,031782526;0,038139032;0,020421964;0,02312686;0,018122802;0,047065188;0,057073303;0,069380579;0,063565053;0,063565053;0,056938058;0,107113876;0,112388423;0,108331079;0,06180687;0,068974844;7394;7588;14982
411065;PR;0,00681302;0,021953066;0,015140045;0,021953066;0,015897048;0,012112036;0,036336109;0,043906132;0,021196064;0,028766086;0,015140045;0,059046177;0,047691143;0,074186223;0,062074186;0,058289175;0,047691143;0,097653293;0,126419379;0,0666162;0,057532173;0,063588191;0,007570023;0,011355034;0,019682059;0,017411052;0,009084027;0,007570023;0,043149129;0,026495079;0,027252082;0,018925057;0,00681302;0,035579107;0,053747161;0,04996215;0,063588191;0,059046177;0,052990159;0,10673732;0,142316427;0,069644209;0,064345193;0,059046177;1321;1258;2579
411070;PR;0,012920456;0,014833261;0,014544536;0,018117511;0,019958135;0,014291901;0,030388335;0,035982388;0,024541649;0,017431789;0,009708387;0,057636784;0,059405226;0,073697127;0,074274578;0,065685001;0,07001588;0,122672152;0,104915548;0,081817526;0,044499783;0,032662047;0,012234734;0,014003176;0,017179154;0,018803234;0,012343006;0,011152014;0,028908618;0,029594341;0,021221308;0,01642125;0,012343006;0,0579616;0,057600693;0,068066984;0,070340696;0,072542226;0,070701602;0,130142919;0,118666089;0,087303306;0,054785621;0,046232135;27708;28499;56207
411080;PR;0,033308796;0,033308796;0,054287817;0,034596982;0,026683842;0,021163047;0,059440559;0,065881487;0,052079499;0,038277512;0,020979021;0,034228929;0,053367685;0,049871181;0,060912771;0,037909459;0,05097534;0,068825911;0,075818918;0,045454545;0,037725432;0,044902466;0,020426941;0,030548399;0,037725432;0,036621273;0,0215311;0,025027604;0,054471844;0,06256901;0,046558704;0,026683842;0,013986014;0,040669856;0,042694148;0,052447552;0,049503128;0,041221936;0,04048583;0,084468163;0,075818918;0,061648877;0,049687155;0,040117777;5434;5189;10623
411090;PR;0,019599303;0,020034843;0,016986063;0,024825784;0,012630662;0,007839721;0,016986063;0,041811847;0,027003484;0,009146341;0,015679443;0,045731707;0,058362369;0,075783972;0,081445993;0,069686411;0,074041812;0,112369338;0,094947735;0,067073171;0,054006969;0,054006969;0,004790941;0,017421603;0,018292683;0,022212544;0,011759582;0,012195122;0,028310105;0,037891986;0,014372822;0,018728223;0,007839721;0,06141115;0,044860627;0,075348432;0,06315331;0,067073171;0,056184669;0,111498258;0,102351916;0,102787456;0,048344948;0,06358885;2296;2274;4570
411095;PR;0,031655309;0,035172565;0,052099362;0,048142449;0,045284678;0,038469993;0,075401187;0,063970103;0,048801934;0,031875137;0,017146626;0,032754452;0,040008793;0,046163992;0,049021763;0,045284678;0,041547593;0,080457243;0,075401187;0,040008793;0,04044845;0,020883711;0,026159596;0,036711365;0,046603649;0,044185535;0,034952737;0,037370851;0,072323588;0,061771818;0,041547593;0,031215652;0,020883711;0,030556166;0,037590679;0,039349308;0,047263135;0,048142449;0,046383821;0,084194328;0,07342273;0,054077819;0,029017366;0,04044845;4549;4477;9026
411100;PR;0,019179699;0,021540277;0,019769844;0,021540277;0,013278253;0,013573325;0,039244615;0,041605193;0,030687518;0,017409265;0,016524048;0,042785482;0,051047507;0,075538507;0,06432576;0,06048982;0,056948952;0,107111242;0,09914429;0,083800531;0,05399823;0,050457362;0,019179699;0,015048687;0,017409265;0,016819121;0,020359988;0,02183535;0,036293892;0,036884037;0,024786073;0,015343759;0,016819121;0,043670699;0,052522868;0,064915904;0,064915904;0,054293302;0,050457362;0,105045736;0,103570375;0,095013278;0,059309531;0,059604603;3389;3369;6758
411110;PR;0,00305499;#VALUE!;0,009164969;0,006449423;0,003733876;0,001357773;0,005770536;0,013917176;0,009504413;0,00203666;0,001697217;0,059063136;0,065852003;0,069925322;0,095723014;0,068906993;0,079090292;0,139850645;0,130685675;0,099117447;0,077053632;0,058044807;0,004412763;0,00305499;0,005770536;0,002715547;0,003394433;0,001697217;0,00712831;0,010522743;0,004412763;0,002376103;0,001357773;0,062797013;0,064833673;0,065512559;0,080448065;0,079769179;0,086558045;0,153767821;0,140868975;0,112355737;0,078411405;0,05736592;2946;3033;5979
411120;PR;0,025090287;0,0275613;0,025850599;0,028131534;0,027181144;0,019197871;0,036685041;0,060444782;0,045808782;0,038205664;0,018817715;0,037255275;0,044478236;0,064626497;0,062345562;0,050370652;0,054742444;0,103212317;0,084394602;0,067667744;0,03858582;0,039346132;0,020908573;0,020908573;0,026420833;0,020718495;0,017297092;0,016916936;0,04599886;0,055692834;0,042007223;0,030792625;0,022619274;0,043717924;0,047709561;0,056453146;0,07165938;0,060254704;0,053792055;0,091807641;0,095799278;0,077551796;0,042767535;0,039726288;5261;5269;10530
411125;PR;0,009595327;0,013934084;0,018356279;0,023362537;0,014768461;0,016854401;0,021276596;0,02110972;0,018022528;0,010346266;0,005924072;0,080934501;0,08452232;0,093450146;0,07818106;0,080517313;0,071172299;0,137004589;0,099874844;0,05248227;0,031122236;0,017188152;0,016937839;0,02110972;0,013433458;0,016854401;0,011013767;0,010513141;0,021526909;0,020859408;0,01093033;0,00667501;0,004672507;0,069503546;0,079015436;0,092198582;0,088610763;0,082686692;0,07709637;0,143429287;0,095869837;0,056320401;0,03379224;0,020108469;11985;11903;23888
